IDfg,Season,Name,Projected_H,Projected_2B,Projected_3B,Projected_HR,Projected_R,Projected_RBI,Projected_BB,Projected_SH,Projected_SB,Projected_AB,Projected_PA,Projected_AVG,Projected_OBP,Projected_SLG,Projected_OPS,H,1B,2B,3B,HR,R,RBI,BB,SH,SB,wRC,WAR,G,AB,PA,AVG,BB%,OBP,SLG,OPS,ISO,wRAA,wRC+
24262,2024,Ceddanne Rafaela,57,13,1,8,31,26,19,0,6,221,245,.258,.322,.434,.757,134,91,23,5,15,70,75,15,2,19,56,0.9,152,544,571,0.246,0.026,0.274,0.39,0.664,0.143,-11.1,79
21534,2024,Cal Raleigh,108,25,1,27,65,71,48,0,3,473,526,.228,.302,.457,.758,120,70,16,0,34,73,100,70,0,6,80,5.4,153,546,628,0.22,0.111,0.312,0.436,0.748,0.216,6.3,117
19354,2024,Luke Raley,88,20,2,16,52,46,31,1,11,362,410,.243,.325,.442,.767,98,55,19,2,22,58,58,27,2,11,64,2.3,137,404,455,0.243,0.059,0.32,0.463,0.783,0.22,10.6,129
14387,2024,Harold RamÃ­rez,123,23,1,11,54,63,25,0,6,423,461,.291,.337,.428,.765,62,52,7,1,2,28,29,5,0,6,20,-0.6,73,238,246,0.261,0.02,0.28,0.324,0.604,0.063,-8.9,72
13510,2024,JosÃ© RamÃ­rez,148,34,4,26,85,90,64,0,23,540,614,.274,.352,.496,.848,173,93,39,2,39,114,118,54,0,41,109,6.5,158,620,682,0.279,0.079,0.335,0.537,0.872,0.258,29.7,141
22515,2024,Heliot Ramos,49,11,1,7,28,23,20,0,4,209,232,.234,.306,.397,.703,128,80,23,3,22,54,72,37,0,6,73,2.3,121,475,518,0.269,0.071,0.322,0.469,0.792,0.2,11.9,120
11739,2024,J.T. Realmuto,123,25,4,19,67,69,40,0,17,471,526,.261,.328,.452,.780,101,68,18,1,14,50,47,27,0,2,54,2.0,99,380,413,0.266,0.065,0.322,0.429,0.751,0.163,5.3,109
13770,2024,Rob Refsnyder,76,15,1,7,44,38,36,1,7,293,339,.259,.349,.389,.738,77,49,16,1,11,32,40,28,0,2,48,1.2,93,272,307,0.283,0.091,0.359,0.471,0.83,0.188,11.9,130
12861,2024,Anthony Rendon,64,14,0,7,34,39,35,0,4,267,311,.240,.334,.371,.705,45,35,10,0,0,21,14,23,0,6,19,-0.1,57,206,238,0.218,0.0969999999999999,0.307,0.267,0.574,0.049,-8.8,68
15464,2024,Hunter Renfroe,118,27,1,24,66,70,42,1,2,476,526,.248,.310,.460,.771,88,55,18,0,15,44,52,36,0,1,47,-0.1,120,385,424,0.229,0.085,0.297,0.392,0.689,0.164,-2.8,92
19858,2024,Luis Rengifo,113,18,3,17,54,53,32,1,7,432,474,.262,.318,.435,.753,85,65,13,1,6,41,30,16,1,24,42,1.4,78,283,304,0.3,0.053,0.347,0.417,0.763,0.117,6.0,117
16357,2024,Pablo Reyes,70,14,1,6,39,30,25,1,9,264,294,.265,.331,.394,.725,11,9,2,0,0,5,5,3,0,1,2,-0.7,22,60,64,0.183,0.047,0.234,0.217,0.451,0.033,-5.3,23
19326,2024,Bryan Reynolds,140,26,5,23,77,73,55,0,9,514,581,.272,.349,.477,.826,171,115,29,3,24,73,88,57,0,10,99,2.1,156,622,692,0.275,0.0819999999999999,0.344,0.447,0.791,0.172,18.1,118
18360,2024,Austin Riley,159,32,2,32,92,90,53,0,3,557,627,.285,.355,.522,.878,109,62,26,2,19,63,56,37,0,0,65,2.4,110,425,469,0.256,0.079,0.322,0.461,0.783,0.205,10.5,116
19890,2024,Emmanuel Rivera,86,17,1,10,47,41,29,0,4,342,377,.251,.313,.395,.708,63,47,9,2,5,24,29,26,1,2,31,0.4,124,265,302,0.238,0.086,0.312,0.343,0.656,0.106,-4.6,86
3473,2024,Anthony Rizzo,96,18,1,19,58,54,43,0,4,404,465,.238,.332,.428,.760,77,57,12,0,8,38,35,27,0,0,36,-0.2,92,337,375,0.228,0.072,0.301,0.335,0.637,0.107,-7.7,84
20043,2024,Luis Robert Jr.,140,31,1,26,78,74,30,0,16,495,538,.283,.333,.507,.840,88,55,19,0,14,47,35,28,0,23,41,0.5,100,393,425,0.224,0.066,0.278,0.379,0.657,0.155,-8.5,84
18363,2024,VÃ­ctor Robles,64,12,1,5,34,25,22,5,11,267,304,.240,.314,.348,.663,78,54,20,0,4,44,28,21,6,34,46,3.1,91,254,295,0.307,0.071,0.381,0.433,0.814,0.126,11.2,141
23690,2024,Brayan Rocchio,57,13,1,6,30,28,19,0,4,220,243,.259,.321,.409,.730,79,53,18,0,8,50,36,44,2,10,39,1.1,143,383,442,0.206,0.1,0.298,0.316,0.614,0.11,-12.2,79
17907,2024,Brendan Rodgers,87,18,2,10,43,41,25,0,2,323,354,.269,.328,.430,.758,134,91,29,1,13,67,54,31,1,1,65,0.8,135,501,539,0.267,0.0579999999999999,0.314,0.407,0.721,0.14,1.5,88
23697,2024,Julio RodrÃ­guez,159,31,2,29,91,88,45,0,30,558,613,.285,.347,.504,.850,155,118,17,0,20,76,68,38,0,24,77,3.8,143,567,613,0.273,0.062,0.325,0.409,0.734,0.136,5.1,116
19452,2024,Jake Rogers,81,14,2,19,49,50,31,2,4,344,383,.235,.303,.453,.756,61,34,16,1,10,43,36,22,0,1,27,2.2,102,310,337,0.197,0.065,0.255,0.352,0.607,0.155,-12.5,71
24336,2024,Johan Rojas,71,14,2,7,39,37,19,5,15,253,282,.281,.342,.435,.777,82,64,12,3,3,47,32,13,8,25,29,1.2,120,338,363,0.243,0.036,0.279,0.322,0.601,0.08,-13.1,68
19734,2024,Josh Rojas,98,22,1,8,55,45,41,2,14,376,426,.261,.333,.388,.722,95,66,19,2,8,48,31,46,1,10,46,1.9,143,422,476,0.225,0.0969999999999999,0.304,0.336,0.641,0.111,-9.4,91
7802,2024,Miguel Rojas,103,20,2,8,48,39,30,1,10,422,462,.244,.300,.358,.658,87,60,21,0,6,41,36,23,2,8,44,2.8,103,307,337,0.283,0.068,0.337,0.41,0.748,0.127,4.6,111
19627,2024,Brent Rooker,98,19,1,22,54,56,41,0,5,412,467,.238,.320,.449,.769,160,93,26,2,39,82,112,59,0,11,112,5.1,145,546,614,0.293,0.096,0.365,0.562,0.927,0.269,40.5,164
20287,2024,Ben Rortvedt,45,8,1,8,26,24,23,1,3,213,240,.211,.293,.371,.664,66,50,13,0,3,27,31,34,0,1,31,1.4,112,290,328,0.228,0.104,0.317,0.303,0.621,0.076,-7.2,87
15518,2024,Amed Rosario,138,23,6,10,70,58,29,0,15,503,540,.274,.316,.404,.720,93,69,18,3,3,29,32,9,0,13,37,0.3,103,332,346,0.28,0.026,0.306,0.38,0.686,0.099,-3.1,96
12155,2024,Eddie Rosario,110,22,3,17,56,64,33,1,7,445,485,.247,.300,.425,.725,52,30,12,0,10,33,35,16,2,9,17,-2.0,91,297,319,0.175,0.05,0.215,0.316,0.531,0.141,-20.5,45
19964,2024,Eguy Rosario,51,9,2,8,28,28,18,0,4,197,219,.259,.326,.447,.772,13,4,6,0,3,5,6,2,1,0,8,0.4,30,53,57,0.245,0.035,0.286,0.528,0.814,0.283,1.6,125
21780,2024,Esteury Ruiz,105,22,2,8,48,47,25,3,48,408,452,.257,.316,.380,.696,11,6,2,1,2,10,8,4,2,5,6,-0.3,29,55,65,0.2,0.062,0.27,0.382,0.652,0.182,-1.5,85
19610,2024,Keibert Ruiz,126,24,0,15,52,60,35,1,5,480,524,.263,.321,.406,.727,105,71,21,0,13,46,57,16,0,3,40,-0.3,127,459,485,0.229,0.033,0.26,0.359,0.619,0.131,-16.3,71
26288,2024,Adley Rutschman,138,33,1,18,79,67,77,0,4,507,591,.272,.370,.448,.818,143,102,21,1,19,68,79,58,0,1,74,2.8,148,571,638,0.25,0.091,0.318,0.391,0.709,0.14,-0.7,104
25805,2024,Blake Sabol,83,14,1,14,43,48,29,2,6,334,372,.249,.318,.422,.740,10,8,2,0,0,3,1,5,0,0,6,0.2,11,32,38,0.313,0.132,0.421,0.375,0.796,0.063,1.3,129
21587,2024,CÃ©sar Salazar,45,9,1,6,25,23,18,0,4,188,210,.239,.311,.394,.705,8,6,2,0,0,5,8,2,1,0,5,0.4,12,25,32,0.32,0.063,0.387,0.4,0.787,0.08,0.8,126
18551,2024,Ali SÃ¡nchez,46,10,1,7,25,24,17,0,4,179,200,.257,.327,.441,.768,14,12,2,0,0,5,4,4,6,2,1,-0.2,31,84,96,0.167,0.042,0.211,0.19,0.402,0.024,-9.7,11
11442,2024,Gary SÃ¡nchez,73,16,1,18,43,52,35,0,2,338,381,.216,.297,.429,.726,54,35,7,1,11,30,37,27,0,0,32,0.3,89,245,280,0.22,0.096,0.307,0.392,0.699,0.171,-0.7,96
19913,2024,JesÃºs SÃ¡nchez,97,21,3,17,50,55,38,1,4,392,435,.247,.319,.446,.765,123,79,25,1,18,60,64,41,1,16,66,1.4,149,489,537,0.252,0.076,0.313,0.417,0.731,0.166,2.9,100
2396,2024,Carlos Santana,109,22,1,19,63,68,65,0,4,488,560,.223,.315,.389,.705,124,75,26,0,23,63,71,65,0,4,77,3.0,150,521,594,0.238,0.109,0.328,0.42,0.749,0.182,7.8,114
14551,2024,Anthony Santander,133,31,1,26,73,81,48,0,4,533,593,.250,.319,.458,.777,140,69,25,2,44,91,102,58,0,2,97,3.3,155,595,665,0.235,0.087,0.308,0.506,0.814,0.271,18.7,129
33189,2024,Nolan Schanuel,63,10,1,7,37,26,31,0,4,231,266,.273,.367,.416,.783,130,98,19,0,13,62,54,68,3,10,74,0.7,147,519,607,0.25,0.1119999999999999,0.343,0.362,0.706,0.112,2.6,104
27577,2024,Casey Schmitt,71,17,1,9,39,40,23,2,5,306,339,.232,.294,.382,.676,27,16,4,1,6,11,16,4,0,0,14,0.4,40,107,113,0.252,0.035,0.283,0.477,0.76,0.224,1.2,109
23565,2024,Davis Schneider,63,17,1,12,39,36,31,0,4,234,271,.269,.365,.504,.870,76,43,19,1,13,48,46,47,0,6,41,0.4,135,397,454,0.191,0.104,0.282,0.343,0.625,0.151,-12.0,80
16478,2024,Kyle Schwarber,118,21,2,40,94,89,90,0,5,528,627,.223,.340,.498,.838,142,82,22,0,38,110,104,106,0,5,112,3.4,150,573,692,0.248,0.153,0.366,0.485,0.851,0.237,31.0,135
13624,2024,Corey Seager,135,30,1,27,78,79,50,0,4,474,534,.285,.356,.523,.879,132,81,21,0,30,68,74,53,0,1,86,4.5,123,475,533,0.278,0.099,0.353,0.512,0.864,0.234,23.4,140
12533,2024,Marcus Semien,152,32,3,28,97,83,56,0,17,582,649,.261,.328,.471,.798,154,102,27,2,23,101,74,64,0,8,82,4.2,159,650,718,0.237,0.089,0.308,0.391,0.699,0.154,-2.5,99
19293,2024,Nick Senzel,88,14,0,11,53,40,33,1,8,365,407,.241,.308,.370,.678,46,28,11,0,7,25,18,28,1,1,23,-0.5,74,236,267,0.195,0.105,0.283,0.331,0.614,0.136,-8.0,73
19901,2024,Gavin Sheets,88,17,0,15,39,56,33,0,2,373,413,.236,.300,.402,.702,105,70,24,1,10,35,45,43,0,2,51,-0.9,139,451,501,0.233,0.086,0.303,0.357,0.66,0.124,-7.9,88
25817,2024,Braden Shewmake,45,9,1,7,25,24,17,0,4,181,202,.249,.318,.425,.744,8,5,2,0,1,4,4,1,0,5,-1,-0.7,29,64,67,0.125,0.015,0.134,0.203,0.337,0.078,-9.0,-15
19562,2024,Zack Short,60,12,1,10,33,41,34,2,7,286,328,.210,.292,.364,.656,9,6,3,0,0,11,5,14,3,2,5,-0.4,42,70,88,0.129,0.159,0.282,0.171,0.454,0.043,-5.8,44
22557,2024,Michael Siani,45,9,1,6,25,23,17,0,5,185,205,.243,.312,.400,.712,68,57,7,2,2,42,20,21,11,20,25,1.1,124,298,334,0.228,0.063,0.285,0.285,0.57,0.057,-14.3,64
10441,2024,Jon Singleton,50,10,1,7,30,30,25,0,4,223,253,.224,.306,.372,.678,83,56,13,1,13,46,42,47,0,0,48,-0.1,119,355,405,0.234,0.1159999999999999,0.321,0.386,0.707,0.152,0.6,105
17452,2024,JosÃ© Siri,88,16,2,19,64,51,27,1,15,380,415,.232,.287,.434,.722,75,40,16,1,18,50,47,31,2,14,38,1.9,130,402,448,0.187,0.069,0.255,0.366,0.62,0.179,-14.2,78
16153,2024,Austin Slater,76,15,1,10,44,36,34,0,10,296,336,.257,.340,.416,.756,37,31,4,0,2,24,18,26,0,3,19,-0.1,84,177,212,0.209,0.123,0.321,0.266,0.586,0.056,-6.3,76
26396,2024,Josh Smith,64,12,1,8,40,29,35,2,5,293,341,.218,.318,.348,.666,135,91,30,1,13,67,62,46,2,11,75,2.8,149,523,592,0.258,0.078,0.337,0.394,0.731,0.136,6.0,111
19892,2024,Pavin Smith,72,13,1,10,40,39,35,0,3,302,342,.238,.320,.387,.707,37,17,11,0,9,26,36,18,0,1,27,0.9,60,137,158,0.27,0.114,0.348,0.547,0.896,0.277,8.6,142
19197,2024,Will Smith,119,22,2,21,72,77,57,0,4,457,535,.260,.353,.455,.808,118,72,24,2,20,77,75,51,0,1,70,2.7,128,476,544,0.248,0.094,0.327,0.433,0.76,0.185,6.8,111
27467,2024,Tyler Soderstrom,55,9,1,8,29,26,24,0,4,241,269,.228,.304,.373,.677,44,25,10,0,9,18,26,20,0,0,27,0.3,61,189,213,0.233,0.094,0.315,0.429,0.743,0.196,2.0,114
14221,2024,Jorge Soler,107,23,0,26,65,64,56,0,2,454,521,.236,.324,.458,.782,119,63,34,1,21,84,64,68,0,1,81,1.1,142,493,574,0.241,0.118,0.338,0.442,0.78,0.201,13.7,119
17022,2024,Edmundo Sosa,85,17,4,10,46,39,18,2,7,335,369,.254,.311,.418,.729,64,41,12,4,7,39,31,13,1,7,34,1.9,90,249,274,0.257,0.047,0.313,0.422,0.734,0.165,1.8,103
22896,2024,Lenyn Sosa,61,12,1,10,30,30,18,2,3,266,290,.229,.281,.395,.676,89,68,13,0,8,28,35,12,2,3,34,0.1,100,351,369,0.254,0.033,0.283,0.359,0.642,0.105,-9.0,80
20123,2024,Juan Soto,138,26,2,28,92,84,119,1,10,497,620,.278,.418,.507,.925,166,90,31,4,41,128,109,129,0,7,147,8.1,157,576,713,0.288,0.181,0.419,0.569,0.989,0.281,63.4,180
20123,2024,Juan Soto,138,26,2,28,92,84,119,1,10,497,620,.278,.418,.507,.925,166,90,31,4,41,128,109,129,0,7,147,8.1,157,576,713,0.288,0.181,0.419,0.569,0.989,0.281,63.4,180
22471,2024,Livan Soto,54,11,1,6,28,26,19,1,4,189,212,.286,.354,.450,.804,3,2,1,0,0,1,0,3,0,0,2,0.1,13,13,16,0.231,0.188,0.375,0.308,0.683,0.077,0.1,113
12856,2024,George Springer,137,24,2,23,84,72,55,0,15,532,600,.258,.332,.440,.772,120,79,19,3,19,74,56,60,0,16,66,1.2,145,545,614,0.22,0.098,0.303,0.371,0.674,0.15,-5.9,95
13723,2024,Jacob Stallings,75,16,1,7,33,37,35,1,2,333,376,.225,.305,.342,.647,64,37,17,1,9,31,36,27,1,0,42,0.9,82,243,281,0.263,0.096,0.357,0.453,0.81,0.189,9.6,114
4949,2024,Giancarlo Stanton,90,13,0,26,51,69,46,0,2,401,453,.224,.306,.451,.757,97,50,20,0,27,49,72,38,0,0,61,0.8,114,417,459,0.233,0.083,0.298,0.475,0.773,0.242,7.3,116
26323,2024,Spencer Steer,127,29,2,18,64,68,55,0,12,477,543,.266,.350,.449,.799,129,71,34,4,20,74,92,72,0,25,80,1.3,158,574,656,0.225,0.11,0.319,0.402,0.721,0.178,3.3,96
25353,2024,Michael Stefanic,54,10,1,5,26,23,22,1,3,215,242,.251,.331,.377,.707,24,20,4,0,0,8,8,10,1,0,9,-0.4,40,110,124,0.218,0.081,0.301,0.255,0.555,0.036,-5.2,63
17988,2024,Tyler Stephenson,114,21,1,14,60,60,43,0,2,425,477,.268,.340,.421,.762,118,72,26,1,19,69,66,48,0,1,72,3.0,138,457,515,0.258,0.093,0.338,0.444,0.782,0.186,12.1,112
17766,2024,DJ Stewart,60,12,0,12,35,36,30,1,3,255,293,.235,.329,.424,.752,28,19,4,0,5,16,19,31,0,1,20,-0.2,74,158,194,0.177,0.16,0.325,0.297,0.622,0.12,-3.1,88
12564,2024,Trevor Story,70,17,1,12,41,42,26,0,12,291,324,.241,.310,.430,.739,24,15,7,0,2,8,10,11,0,6,13,0.6,26,94,106,0.255,0.104,0.34,0.394,0.733,0.138,0.6,101
26294,2024,Bryson Stott,137,27,2,14,71,60,41,1,23,515,567,.266,.323,.408,.731,124,92,19,2,11,65,57,53,0,32,60,1.9,148,506,571,0.245,0.093,0.315,0.356,0.671,0.111,-6.6,88
26151,2024,Kyle Stowers,49,9,1,7,26,25,18,0,3,204,226,.240,.310,.397,.707,40,24,11,2,3,15,24,13,0,0,17,-0.6,69,192,209,0.208,0.062,0.268,0.333,0.601,0.125,-7.6,67
17620,2024,Myles Straw,113,21,2,4,62,36,47,3,21,462,519,.245,.315,.325,.639,1,1,0,0,0,2,0,0,0,2,0,0.0,7,4,4,0.25,0.0,0.25,0.25,0.5,0.0,-0.3,40
18067,2024,Garrett Stubbs,58,11,2,7,35,31,24,2,5,245,275,.237,.311,.384,.695,34,28,4,1,1,18,11,17,0,5,14,0.4,56,164,187,0.207,0.091,0.296,0.262,0.558,0.055,-7.9,63
12552,2024,Eugenio SuÃ¡rez,121,25,1,25,69,83,63,0,2,530,610,.228,.318,.421,.739,146,86,28,2,30,90,101,49,0,2,89,3.8,158,571,640,0.256,0.077,0.319,0.469,0.788,0.214,14.0,115
12552,2024,Eugenio SuÃ¡rez,121,25,1,25,69,83,63,0,2,530,610,.228,.318,.421,.739,146,86,28,2,30,90,101,49,0,2,89,3.8,158,571,640,0.256,0.077,0.319,0.469,0.788,0.214,14.0,115
18217,2024,Brett Sullivan,53,10,1,7,27,26,19,0,4,220,243,.241,.305,.391,.695,3,2,0,0,1,1,2,1,0,0,1,-0.1,7,16,17,0.188,0.059,0.235,0.375,0.61,0.188,-0.6,72
22244,2024,Jack Suwinski,100,20,1,24,62,65,62,0,11,433,504,.231,.333,.448,.781,45,28,8,0,9,29,26,27,1,9,21,-1.1,88,247,277,0.182,0.0969999999999999,0.264,0.324,0.588,0.142,-11.3,62
30116,2024,Seiya Suzuki,130,27,4,18,68,64,52,0,9,475,536,.274,.347,.461,.808,145,91,27,6,21,74,73,63,0,16,94,3.6,132,512,585,0.283,0.108,0.366,0.482,0.848,0.199,25.8,138
18314,2024,Dansby Swanson,136,26,2,22,77,78,51,0,12,529,589,.257,.325,.439,.763,129,84,27,2,16,82,66,54,0,19,68,4.3,149,534,593,0.242,0.091,0.312,0.39,0.701,0.148,-1.7,99
19709,2024,Fernando Tatis Jr.,126,28,1,26,80,74,49,1,23,462,518,.273,.344,.506,.851,110,67,21,1,21,64,49,32,0,11,68,3.2,102,398,438,0.276,0.073,0.34,0.492,0.833,0.216,17.1,135
15274,2024,Mike Tauchman,82,17,0,10,56,45,48,1,8,345,401,.238,.336,.374,.710,74,54,12,1,7,50,29,47,0,6,45,1.1,109,298,350,0.248,0.134,0.357,0.366,0.723,0.117,4.3,111
18900,2024,Leody Taveras,121,25,3,12,61,58,35,2,16,468,511,.259,.312,.402,.713,110,78,17,3,12,59,44,42,3,23,50,1.1,151,480,529,0.229,0.079,0.289,0.352,0.641,0.123,-11.9,82
13757,2024,Chris Taylor,92,20,2,14,56,53,44,0,13,385,437,.239,.323,.410,.734,43,31,7,1,4,28,23,28,1,5,21,-0.5,87,213,246,0.202,0.114,0.298,0.3,0.598,0.099,-7.6,74
11489,2024,Michael A. Taylor,96,14,2,15,51,49,32,2,11,399,440,.241,.300,.398,.698,52,37,9,1,5,35,21,23,4,12,19,0.4,113,269,300,0.193,0.077,0.253,0.29,0.543,0.097,-16.5,50
22274,2024,Samad Taylor,51,10,2,6,32,25,22,1,11,208,235,.245,.321,.399,.720,2,2,0,0,0,2,0,0,0,0,1,0.0,3,5,5,0.4,0.0,0.4,0.4,0.8,0.0,0.2,138
13675,2024,Tyrone Taylor,80,19,2,15,47,49,22,0,8,332,362,.241,.298,.446,.744,79,47,22,3,7,47,35,19,1,11,39,1.2,130,319,345,0.248,0.055,0.299,0.401,0.701,0.154,-1.8,98
15679,2024,Rowdy Tellez,89,16,1,20,45,59,41,0,2,387,435,.230,.306,.432,.738,93,62,18,0,13,38,56,31,0,1,46,-0.5,132,383,421,0.243,0.074,0.299,0.392,0.691,0.149,-3.1,90
15679,2024,Rowdy Tellez,89,16,1,20,45,59,41,0,2,387,435,.230,.306,.432,.738,93,62,18,0,13,38,56,31,0,1,46,-0.5,132,383,421,0.243,0.074,0.299,0.392,0.691,0.149,-3.1,90
23691,2024,JosÃ© Tena,50,11,1,6,26,26,20,0,4,194,217,.258,.332,.418,.749,43,35,5,0,3,14,15,7,0,6,16,0.0,44,161,168,0.267,0.042,0.298,0.354,0.652,0.087,-3.2,83
19318,2024,Matt Thaiss,72,10,1,11,41,39,39,0,5,314,362,.229,.321,.373,.694,32,21,9,0,2,14,16,28,0,3,18,-0.2,57,157,186,0.204,0.151,0.323,0.299,0.622,0.096,-3.6,83
23792,2024,Alek Thomas,99,20,3,11,55,47,27,1,9,406,442,.244,.295,.389,.684,18,9,5,1,3,13,17,7,1,4,8,-0.2,39,95,103,0.189,0.068,0.245,0.358,0.603,0.168,-4.0,65
16939,2024,Lane Thomas,138,30,3,22,80,69,44,0,15,539,596,.256,.318,.445,.763,112,68,26,3,15,65,63,44,0,32,61,1.3,130,472,528,0.237,0.083,0.309,0.4,0.709,0.163,-0.6,99
22261,2024,Bubba Thompson,56,11,1,5,31,23,17,2,14,225,248,.249,.308,.373,.681,2,1,1,0,0,5,0,0,0,5,-1,-0.1,17,18,18,0.111,0.0,0.111,0.167,0.278,0.056,-2.8,-37
25845,2024,Michael Toglia,58,13,2,8,34,29,23,0,4,262,288,.221,.288,.378,.666,87,45,14,3,25,62,55,54,0,10,61,0.4,116,399,458,0.218,0.118,0.311,0.456,0.767,0.238,7.0,98
27465,2024,Spencer Torkelson,122,28,1,22,72,71,57,0,4,517,582,.236,.317,.422,.738,75,43,21,1,10,45,37,33,0,0,40,0.1,92,342,381,0.219,0.087,0.295,0.374,0.669,0.155,-4.8,92
19844,2024,Abraham Toro,51,9,1,8,29,30,19,0,3,221,246,.231,.298,.389,.687,81,57,17,1,6,34,26,20,2,4,35,0.7,94,337,364,0.24,0.055,0.293,0.35,0.643,0.11,-8.0,87
19844,2024,Abraham Toro,51,9,1,8,29,30,19,0,3,221,246,.231,.298,.389,.687,81,57,17,1,6,34,26,20,2,4,35,0.7,94,337,364,0.24,0.055,0.293,0.35,0.643,0.11,-8.0,87
16997,2024,Gleyber Torres,142,27,1,21,75,68,54,1,13,532,593,.267,.336,.440,.775,151,110,26,0,15,80,63,65,2,4,79,1.7,154,587,665,0.257,0.098,0.33,0.378,0.709,0.121,1.3,104
24064,2024,Ezequiel Tovar,125,30,3,14,67,63,29,1,10,475,511,.263,.309,.427,.737,176,101,45,4,26,83,78,23,5,6,89,3.7,157,655,695,0.269,0.033,0.295,0.469,0.763,0.2,8.0,95
19960,2024,Taylor Trammell,45,11,0,9,31,29,25,1,4,210,240,.214,.305,.395,.701,1,1,0,0,0,2,0,1,0,0,0,-0.1,10,7,8,0.143,0.125,0.25,0.143,0.393,0.0,-0.7,34
16725,2024,Jose Trevino,71,12,1,9,33,35,18,1,3,296,319,.240,.286,.378,.665,45,32,5,0,8,26,28,20,1,1,22,1.6,74,209,234,0.215,0.085,0.288,0.354,0.642,0.139,-5.0,83
25807,2024,Jared Triolo,75,14,1,8,42,35,31,0,8,268,305,.280,.361,.429,.790,85,65,10,1,9,41,46,42,0,8,39,0.4,125,394,446,0.216,0.094,0.296,0.315,0.611,0.099,-12.8,72
10155,2024,Mike Trout,101,21,2,25,66,59,49,0,4,373,431,.271,.363,.539,.902,24,11,1,2,10,17,14,16,0,6,20,1.0,29,109,126,0.22,0.127,0.325,0.541,0.867,0.321,5.6,139
18345,2024,Kyle Tucker,147,33,3,28,82,100,63,0,24,524,598,.281,.356,.515,.872,80,44,13,0,23,56,49,56,0,11,69,4.2,78,277,339,0.289,0.165,0.408,0.585,0.993,0.296,29.7,180
22186,2024,Brice Turang,90,13,3,9,48,40,37,2,21,381,424,.236,.306,.357,.663,142,107,24,4,7,72,57,50,5,50,64,2.5,155,559,619,0.254,0.081,0.316,0.349,0.665,0.095,-7.9,87
5235,2024,Justin Turner,133,28,0,19,73,81,50,0,5,500,566,.266,.339,.436,.775,119,84,24,0,11,59,55,59,0,0,70,1.2,139,460,539,0.259,0.109,0.354,0.383,0.737,0.124,7.1,117
16252,2024,Trea Turner,163,32,4,22,91,76,42,0,27,566,616,.288,.341,.475,.816,149,103,25,0,21,88,62,27,0,19,80,3.9,121,505,539,0.295,0.05,0.338,0.469,0.807,0.174,16.9,124
16622,2024,Luis UrÃ­as,70,14,1,11,41,39,36,0,3,288,336,.243,.341,.413,.755,18,7,7,0,4,11,16,9,0,0,13,0.2,41,94,109,0.191,0.083,0.303,0.394,0.696,0.202,-0.1,107
16622,2024,Luis UrÃ­as,70,14,1,11,41,39,36,0,3,288,336,.243,.341,.413,.755,18,7,7,0,4,11,16,9,0,0,13,0.2,41,94,109,0.191,0.083,0.303,0.394,0.696,0.202,-0.1,107
18795,2024,RamÃ³n UrÃ­as,104,21,2,11,51,51,34,1,4,398,443,.261,.329,.407,.736,69,47,9,2,11,39,37,23,0,1,39,0.9,100,272,301,0.254,0.076,0.322,0.423,0.745,0.169,3.7,115
10681,2024,Gio Urshela,94,16,2,9,40,42,24,0,3,339,369,.277,.326,.416,.742,108,79,19,1,9,34,52,23,0,0,43,0.7,128,432,461,0.25,0.05,0.286,0.361,0.647,0.111,-10.7,81
10681,2024,Gio Urshela,94,16,2,9,40,42,24,0,3,339,369,.277,.326,.416,.742,108,79,19,1,9,34,52,23,0,0,43,0.7,128,432,461,0.25,0.05,0.286,0.361,0.647,0.111,-10.7,81
21716,2024,Enmanuel Valdez,65,14,1,10,34,35,21,0,8,249,275,.261,.325,.446,.771,43,25,12,0,6,23,28,17,1,1,20,-0.6,76,201,223,0.214,0.076,0.27,0.363,0.633,0.149,-6.3,72
13324,2024,Ildemaro Vargas,82,17,2,7,39,40,24,2,4,334,365,.246,.300,.371,.672,67,50,16,0,1,21,30,19,5,9,26,0.0,97,272,303,0.246,0.063,0.295,0.316,0.611,0.07,-9.6,72
20178,2024,Miguel Vargas,69,17,3,10,44,42,38,1,6,310,357,.223,.312,.394,.705,31,19,7,0,5,22,16,25,0,3,13,-1.0,72,206,237,0.15,0.105,0.249,0.257,0.506,0.107,-14.8,46
19918,2024,Daulton Varsho,117,24,3,21,69,65,45,1,15,495,550,.236,.305,.424,.729,98,52,21,7,18,73,58,48,1,10,58,3.3,136,459,513,0.214,0.094,0.293,0.407,0.7,0.194,-2.4,99
26197,2024,Andrew Vaughn,135,28,1,19,66,73,39,0,2,512,563,.264,.324,.434,.758,140,90,30,1,19,55,70,38,0,2,69,-0.2,149,570,619,0.246,0.061,0.297,0.402,0.699,0.156,-3.2,97
9774,2024,Christian VÃ¡zquez,96,19,1,8,43,45,28,1,4,386,420,.249,.301,.365,.666,65,48,10,0,7,29,27,11,5,3,22,0.8,93,294,315,0.221,0.035,0.248,0.327,0.575,0.105,-15.2,60
23359,2024,Nelson VelÃ¡zquez,66,12,2,16,44,46,27,0,5,278,310,.237,.311,.468,.778,41,24,8,1,8,31,27,19,0,2,21,-0.5,64,205,230,0.2,0.083,0.274,0.366,0.64,0.166,-5.6,76
